wallet,totalPaid,balance,totalPaidFiat
0xb702d70bef95d935a536b80e0a3c632cc4c329bf,0.3,0,399.9615824707995
0xb5604c2c63804c633ae93e4ad3d14bcbade15bf4,0.3,0,399.9615824707995
0xb1e9f299d052c93e3f3d7e9087199f1b79f577b8,0.3,69640.02864,399.9615824707995
0xb1881e88c1c2ca37b2b8ca72a77104630c0591ca,0.3,69640.02864,399.9615824707995
0xaff6e51afaea6843274ca9f900a1361e75d450b1,0.3,0.02864,399.9615824707995
0xaeea4e4fb6fe3cb2257771f6d2067bfb0a0e9a78,0.3,69640.02864,399.9615824707995
0xacdceb490c614fa827c4f20710ee38e6b27d0eb2,0.3,100,399.9615824707995
0xab7ddd917a3250e87611b145945113e2e94683f7,0.3,640,399.9615824707995
0xab7269f0af64e287b9a5ff6824a5d3dcbeb26b8f,0.3,0,399.9615824707995
0xaaea87373f2a3f1c5ae4213fcfe33dd467a8d35b,0.3,69640.02864,399.9615824707995
0xa85539fb1867548b50ca8f0dd6ebd0a285a6bd7a,0.3,80271.02863999999,399.9615824707995
0xa644793743ea56645a1bdcdb3b5f3aa4c9c753a8,0.3,80271.02863999999,399.9615824707995
0xa596af2d4156c224e3e7cf2161562b8a7dd85c47,0.3,0,399.9615824707995
0xa39d4460b08da805b49b63a39222ad22d103111b,0.3,0,399.9615824707995
0xa27f5688f8cfa02e7ad8838bc6e61642b4efc9ae,0.3,0.65959891,399.9615824707995
0xa1cff3c4623be5bb7fa75102af41d82afede445a,0.3,80271.02863999999,399.9615824707995
0xa0502cc8e3b78604333ef206ce4ae759c296434b,0.3,0,399.9615824707995
0x9d6f83c26394259c3eaf9b9d47366f30487d8280,0.3,0,399.9615824707995
0x9a4144a5fa0070336b53544bf9c00734068f8d08,0.3,20631,399.9615824707995
0x99d46f20ec4255f571ee7f3d157feb2bbc16ac43,0.3,0,399.9615824707995
0x99a9d2c4dbca1ab05631f4bfdf75abc76ca39983,0.3,69640.02864,399.9615824707995
0x968df08c715fe96d7ded14db1d9053466b858207,0.3,0,399.9615824707995
0x93c329189b3f6fef306b98ee88dd0aa5ec1ec15e,0.3,0,399.9615824707995
0x91d09f498c68226e81d3d4a58ba45e861ce56a4a,0.3,0,399.9615824707995
0x8eb8896a92a644431383f796905a5d0209c76586,0.3,12254.926782729384,399.9615824707995
0x8d40bfcbdff58ffe991e97bc4bc47dd358c36042,0.3,0,399.9615824707995
0x8c56a84376925da9c39adf3fe216325bc8813455,0.3,0,399.9615824707995
0x8c10f173635cb18e71d3a62c2e11dd9daf97ffa0,0.3,69640.02864,399.9615824707995
0x8ae53ee149d1dc13739c96a3ed08adcced43c8eb,0.3,0,399.9615824707995
0x87daabe4555854d74ba2ddf0eb859ff443e1f50a,0.3,0,399.9615824707995
0x87105810e27ea15d7a2755a03dc14bc522ce74ba,0.3,0,399.9615824707995
0x8504a09352555ff1acf9c8a8d9fb5fdcc4161cbc,0.3,10631,399.9615824707995
0x82a6e4de8d398e8779ed965c437958f8420bde4a,0.3,0,399.9615824707995
0x8225d430f7a34d47c14e95b279d75e940993a7bf,0.3,69640.02864,399.9615824707995
0x7eff7eee42dc0bd27081a78fe23cfe2a72697f2b,0.3,0,399.9615824707995
0x7e09a076691af4d41532f18adb8a13f78872f4a2,0.3,69640.02864,399.9615824707995
0x7cf1d97ac9b8c0afd52999e6f8c398b1a0becc8b,0.3,69640.02864,399.9615824707995
0x7bd70c6462220072ced0e7873a98cf21aaa952da,0.3,31632.108085871998,399.9615824707995
0x7b731d3e1b4c6d71925833876af25fdd5c618191,0.3,0,399.9615824707995
0x77e917bf42aee46ea2b1e93eceb01aa9e9ba750d,0.3,0,399.9615824707995
0x777c7306bb9ebf96f7050bdab8777a86302cfd48,0.3,0,399.9615824707995
0x753a95c3201507df93091286f17eda5fe751dc79,0.3,0,399.9615824707995
0x73c6534e2832f63ee62e4b1877ab783a2120796a,0.3,0,399.9615824707995
0x72ab334fcfac8c823907a3169ce48a7c8b58afa8,0.3,10631,399.9615824707995
0x709102aa75c7328641aebc4133e97693ce0c8aa7,0.3,69640.02864,399.9615824707995
0x70748a95d617a9707a57b02e5fdba1526ef09f45,0.3,80271.02863999999,399.9615824707995
0x6e3a105f95d5d216ed88e0ae35b7ae43e6bd9e46,0.3,69640.02864,399.9615824707995
0x68dc7529653e02bbb56b1fe4d399d9b0e7858513,0.3,69640.02864,399.9615824707995
0x67c83d63cdb8b6f1419369f7039919f2d3ef5105,0.3,10631,399.9615824707995
0x678a6eaaaee48fc728ac2f67c0d056a9ed16e79a,0.3,0,399.9615824707995
0x5f77b880eae0e97b3e00c0c442f4605f6bcc61ad,0.3,69640.02864,399.9615824707995
0x5d16748757e6f670e55b96610639c1aad58ee799,0.3,0.02864,399.9615824707995
0x5c861165d0cc473374726a269569ba48d5d1ab4d,0.3,0,399.9615824707995
0x5b5cc1cc8f3da005012bc2fe1ce3503d41a8296d,0.3,0,399.9615824707995
0x5aac369c0db15ab8ed3813fbeb061df2979bf7f2,0.3,0,399.9615824707995
0x58f4ea85627fbbbb09ae1b1cf79c679c2cb1ec8e,0.3,0,399.9615824707995
0x584529964416d7945b064eda1f6c788af8905e5e,0.3,0,399.9615824707995
0x55e86ae1b86fd548f5abf988a0f2a971b6b76ca9,0.3,0,399.9615824707995
0x5471184c9bd6bf61b547a4c92fdd96dc0e7011d7,0.3,0,399.9615824707995
0x53e262aa44d9fd193be60ab035c41f97ef4eea2a,0.3,0,399.9615824707995
0x505e491382465df595a5633eb22248050b362b5d,0.3,69640.02864,399.9615824707995
0x4e7d39d59089f8d7c2ad17d61ebd5869ba6b4dfa,0.3,0,399.9615824707995
0x4d72a61647afdecd607df768f08e0bdbf4abc85a,0.3,69640.02864,399.9615824707995
0x4d32d5831b2ba36cbafd97a20c6eac8cbeef4398,0.3,0,399.9615824707995
0x4cc932419d107480c99d17a75e69d7d98118aa89,0.3,0,399.9615824707995
0x4c3a11999cf7c90c6bdc40de22042d6729b4b7d6,0.3,0,399.9615824707995
0x4c0a04ec368dfca5b0be0eacb30378f3eed4fa07,0.3,0,399.9615824707995
0x4b72aa21820c76e1e19193d90bdb9b5f25f8aa19,0.3,190528.16,399.9615824707995
0x4b5c17d3a9f10ebfdd619307500e08f454bb81cb,0.3,69640.02864,399.9615824707995
0x47fd1746c785a5112729cb6c2d3905634e292196,0.3,464931,399.9615824707995
0x47a1322a8bea75046551d74ba7cefa47611396d6,0.3,69640.02864,399.9615824707995
0x46fba993c92b322f9e18bbb6d82e27e1238af270,0.3,0,399.9615824707995
0x430077bfbd9f8d07c541e3a81a6831f3307dd0b5,0.3,0,399.9615824707995
0x40664a7f4c740af8e0387514f1598a4face50687,0.3,0,399.9615824707995
0x403ac8d8f8e13b7020ca938db1f3aa2a89057645,0.3,89977.51203004,399.9615824707995
0x4012a4eac3198c1b05e0d5a9a611cb1886457f53,0.3,80271.02863999999,399.9615824707995
0x3efbc7180fca68e2f4db1ae067a4ba402960c12c,0.3,0.00004,399.9615824707995
0x3e5ae85b28b61cd23b9781ea8888352661e7fb5d,0.3,0,399.9615824707995
0x3b8db7d2e9d7d7f88c65235c6157aa97cca986a5,0.3,69640.02864,399.9615824707995
0x3a1a4e4028af9b8f1279d453302e76acfeffbd96,0.3,80271.02863999999,399.9615824707995
0x387081e46a278d35b765c6ffb23dba471b1b23ed,0.3,0,399.9615824707995
0x35f5a1ec10deee1256351e37bc78dc80345895f8,0.3,0,399.9615824707995
0x35a94caedd03d71ebfec2a3d21ad4ad3f0cc0381,0.3,69640.02864,399.9615824707995
0x34e355232986afcd5dd71f317e6ff53ffe30822f,0.3,0,399.9615824707995
0x339e3db8a5e2a63506ac311ec1d03a216a7764b0,0.3,0,399.9615824707995
0x30fa6043cde24b079eeda2945a98f37c08f9ce8d,0.3,10631,399.9615824707995
0x2e0cdf0ee1ca1ae20245e844d0ee6b72079f867d,0.3,67659.97136,399.9615824707995
0x2cf9ca9c24e2cdf7a1d6945002a60407dc1679ce,0.3,0,399.9615824707995
0x2a2d2b455df66c0ef75cb44e66380279f513698b,0.3,69640.02864,399.9615824707995
0x278d9db7032ffe25c5fcec6fb517f4e2041805d3,0.3,0,399.9615824707995
0x25a1adb7a37cd69e00df527a3eb4c3d95d22e47d,0.3,0,399.9615824707995
0x2520a5d1fcb2161da30133a808b13babc8586bd8,0.3,0,399.9615824707995
0x20f581893bb6c21288a081e440b39707b5a14e78,0.3,0,399.9615824707995
0x1f7e8fa25db670aa277ab81c05a25f9fee284429,0.3,69640.02864,399.9615824707995
0x1e786beca55d2161185fd46f282866d478ce6b37,0.3,80271.02863999999,399.9615824707995
0x1e1be288a268a638a6efc898addd971d39ee0e91,0.3,0,399.9615824707995
0x18c552c0abf29bc7d0dbb9664d090ccbcf940c1c,0.3,56408.4231984,399.9615824707995
0x16d475cc1e4ddb25ba5b9fd65f500315efd2c256,0.3,0,399.9615824707995
0x16bdbd83a85fb2d8c62f5bf4895f7f6adbb22c6e,0.3,0,399.9615824707995
0x166f21bd91bfd29a1426b0b069e9211ebd7166a6,0.3,10631,399.9615824707995
0x163e97c0f97d8046fd1ecadee08916d7ef503834,0.3,0,399.9615824707995
0x15237b9fc8c244246abee701f07e42185c5111c3,0.3,31632.108085871998,399.9615824707995
0x14484be0f09838e614e13da949c67604def5fd4e,0.3,0,399.9615824707995
0x1437f2d571aa436cf1706fa51e241f7e38962459,0.3,0,399.9615824707995
0x13e5c2f49616a21f761b0dd9dfd9d89a302085e9,0.3,10631,399.9615824707995
0x11676a486a0b10a387592a8fe481ac932aabb3a4,0.3,0,399.9615824707995
0x1028a8bfba4ad62caf408fc6c541f42a9015b0c0,0.3,0,399.9615824707995
0x0f1302338254e503e078784f696073a59b116da1,0.3,0,399.9615824707995
0x0dc9d8edde4b77a14cd547b243b9d6e880c40160,0.3,69640.02864,399.9615824707995
0x0d51c7d49dbee60f9c10d1a66315c78611a02f91,0.3,0,399.9615824707995
0x0be4eca80259708557a0209b9ff021f3db4b2a02,0.3,69640.02864,399.9615824707995
0x095f54f319b49f80b6f3f1578d8e87bc1bca9343,0.3,0,399.9615824707995
0x02d9773bf1ad4e3391fc49f737efda70bb43a4ec,0.3,35146.78676208,399.9615824707995
0x01ec202abb571e073c144691b848f947b017fd16,0.3,0,399.9615824707995
0x94c6df061c82904c3af0a9a2f763ef5d9be90523,0.291,0,387.96273499667547
0xe2d59db50844b1293660cd9115e45f01fb132b93,0.29,0,386.6295297217728
0xb1ad551cddceb7b1b7f7360155351c425107131b,0.29,63790.26623424,386.6295297217728
0x97d8bb9f5e80220e9fe8e0a6afe843cf92036a53,0.29,20892.008592,386.6295297217728
0x95677f80ec4e4aa83c45ee2ebd200e4d479a1a6c,0.29,0,386.6295297217728
0x87fdce43fcca8ca65f984dd8faeec8bd398818bf,0.29,0,386.6295297217728
0x53fe88ceb39f23db1fcd4d6beb55965f6ac1764f,0.29,113235.32,386.6295297217728
0x030dacaadebb91adebe1321e63d06b430ebdd0d6,0.2879807,259182.63,383.93738831016185
0xc709e13fa59c0b6d1d60dea647dbb90452eafd98,0.287,0,382.6299138970648
0xad1650a61ddf15ecf4033f3ec5901b46456b88f3,0.28523264,19732.228709741674,380.27366022241284
0xa57da90db3dacf70e7bca560d5071667e93ddfe8,0.28188476,123127.263168,375.8102489466718
0xb245693ab7f8ce3dd8fb25cb57b953ef2f348289,0.28,64997.360064,373.2974769727462
0x79091884508b89dfc37ce1b1449a92f8f70cac66,0.28,82815.12952144977,373.2974769727462
0x524b01e8cd4f566327b74bd7f1ac4d4dc6c32e51,0.28,116066.714364,373.2974769727462
0x462025fd60d1b0a1bb69cbd517249176ff83596b,0.28,0,373.2974769727462
0x1c2c4c9053c4913bebb198e43b8b4467f0f60f2b,0.28,0,373.2974769727462
0x6e032c9b1583efe1f6fb62089c74f2076963b387,0.278,64533.0932064,370.6310664229409
0x3ce316d3b3d9a20f3e48e9da4d95892773e29f8e,0.27427448,0,365.6641835071855
0xea4c988b5c56a1898c50797478097b1cb83cbce7,0.27,0,359.9654242237196
0x886cafb21309708a93a2a06b7632da464f314b0a,0.27,62676.025776,359.9654242237196
0x43640518b2a25d2df9aab2be23ecc7e2e1ffd726,0.27,100,359.9654242237196
0x3bf8141de3866d7cfe68710311b18b50fe5f4e88,0.27,62676.025776,359.9654242237196
0x1845fa53b27ec374739c2c6e7efb820982205c4a,0.27,0.025776,359.9654242237196
0x00abf079aae67275b4d1e3ab39d66213474c1d4c,0.27,0,359.9654242237196
0x2dfe73789ebb4cba862c9eb16ca1804940a274fc,0.268,0,357.29901367391426
0x7825dc85611720edd583ca92bd1a66519e5ea544,0.265,61515.358632,353.29939784920623
0x51cf16e75a030bcd4d07d0e5e98c3007c11ff5d3,0.265,0.358632,353.29939784920623
0xb6d15df63a329579ed97d2671e22f3f145064167,0.2623731595983672,22408.423586767698,349.79728036942197
0xa23d09a03497b82c1be18acbdba0b22a5f640627,0.26,102211.2,346.6333714746929
0x964077c7866d2bc2241e819a56486409d8c73802,0.26,0,346.6333714746929
0x3e15395b053d4b243e56c7ad3a1ae7e596801e23,0.26,0,346.6333714746929
0x1df24622941c97840ba53e2b165d4bcd0d86464a,0.26,0,346.6333714746929
0x97de90b0f5f17fdefd5d46958bbccf3cb9f6460f,0.25940811277265907,27550.096140847105,345.84426430105447
0x88f91b038d12c9de42596b18ef764ce84e0c914f,0.25368818,2849638.721665804,338.21841975645674
0xffedb92f8b8c7b620ea6b722ef146f28c1b6e665,0.25,0,333.30131872566625
0xf06040f3d4c71309b5a0ec362dc93b553774cbbb,0.25,58033.3572,333.30131872566625
0xeea45c31b0131c41b7c8dc5a4a93feae475a80ca,0.25,0,333.30131872566625
0xee63189a3b5d35ff8e6f67bd2b2a3aca4e084e85,0.25,0,333.30131872566625
0xdb4d602660e5414b40fa0569fe32f7d8e5d6272a,0.25,0,333.30131872566625
0xd93d1d9ab6ef589f7428aa6f94fc89e1144c824a,0.25,58033.3572,333.30131872566625
0xd834dba6181d0d17cfeb920fe7b9e3c28f0645de,0.25,0,333.30131872566625
0xd773be87460bd7108a4d996729cf3655e0e8fa57,0.25,0,333.30131872566625
0xcb3feb6311b42baf84ade30889141200b6373ea8,0.25,0,333.30131872566625
0xca6c4f677a12c52f86c2bb6f835004c6ac86c264,0.25,33.3572,333.30131872566625
0xc887fadc6baaa8cd234d9104a65b37265522b024,0.25,58033.3572,333.30131872566625
0xc63a4fc7f78bfab4109b367427ce395dee75e411,0.25,293211,333.30131872566625
0xc4cd378ed84bbac569f76436dd98d8bab03f6069,0.25,0,333.30131872566625
0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62,0.25,225000,333.30131872566625
0xc1b0b0ef8ce41bb55af54f3b38b7b194a940363d,0.25,0,333.30131872566625
0xbe7d081d540c21ab5773fb78165648082d8f0bd2,0.25,0,333.30131872566625
0xaf42e51b8d38876d6b3af4cae83aa513c35570c3,0.25,98280,333.30131872566625
0xa8038e621764e97cec2a3e41e47ddf29748962e6,0.25,0,333.30131872566625
0xa6958f2c2c9b78b0a2f0fdd0a0030db84f99d969,0.25,58033.3572,333.30131872566625
0xa5f8f897885c563b25e0ad73eefff8e6a217e48f,0.25,111,333.30131872566625
0xa48722d0dca9b9cbd3a2dcb3dab018ebc75f9be1,0.25,58033.3572,333.30131872566625
0x9fc43f2fd0cc6779de79bc36283f075144fe78b5,0.25,58033.3572,333.30131872566625
0x9f78a57f96f6a6961680b7a1ffe25e6701893447,0.25,58033.3572,333.30131872566625
0x9dd142d15fd843dd27224ae34cff9ee2a813a631,0.25,150000,333.30131872566625
0x9d7c339ae1da78a3762be0607ec0cfe378aa3211,0.25,58033.3572,333.30131872566625
0x990bf479193c091623aa82a077926bae7c6fad87,0.25,0,333.30131872566625
0x9477861457123c55cd34c608068c58af2bff5dc8,0.25,75112.508,333.30131872566625
0x94470e36ff1922e3ae0d921e941e563f9d436d9b,0.25,58033.3572,333.30131872566625
0x91b68339914a29c017f9e5c8b2e1739306152fb9,0.25,68664.3572,333.30131872566625
0x8ef7a0c677ccd2eed6ca05e21d6f8d382662bab2,0.25,0,333.30131872566625
0x8ed8eb2271c2104e4f9b72a17bb9ca8c21b8f17b,0.25,68664.3572,333.30131872566625
0x8886fd6f999f8c7e29f2e07b7311361d026aeb29,0.25,58033.3572,333.30131872566625
0x84728ddc20aa0c502225c6d66d636fb3ee4aba48,0.25,98280,333.30131872566625
0x7eb3892dfc4529b81a9b10d07f46d9278bbcb35c,0.25,0,333.30131872566625
0x75d04041e86e8be2b99772d03d59f01f6ee23f2c,0.25,58033.3572,333.30131872566625
0x753e0fb90ec97cf202044d4c3b1f759210f4d8d1,0.25,64481.508,333.30131872566625
0x7373f50c13ab510517edae5a632c9896e04ad46e,0.25,0,333.30131872566625
0x6f9f3bc055c5f86972e45588a610349824f69ee1,0.25,58033.3572,333.30131872566625
0x6cc098f33f36b698887b29c1b3207198c499aa0e,0.25,64481.508,333.30131872566625
0x6c369d1112b89ab587409a17f05af8d3c0dcedb9,0.25,20000,333.30131872566625
0x680ff57f7e8b969e0fc4058c6399a32973558fdb,0.25,0,333.30131872566625
0x66bb82dfef713ce7dae79b831792f9f4c7e999c2,0.25,0,333.30131872566625
0x634c6e53253d33f51f8913a76eeb02b03b0b216f,0.25,0,333.30131872566625
0x631411fc7463595052dffc2435f5fd2415cd26e8,0.25,0,333.30131872566625
0x6149bc2eb8759b47ee6c6aaeed07c07aa98ec65f,0.25,0,333.30131872566625
0x5c23eec3ae2de812a0d0c5efda39eac5c491b023,0.25,0.3572,333.30131872566625
0x57a9d6f2cf9f278512717a14bb028a58cba24da6,0.25,0,333.30131872566625
0x5465183f1ba4591c4fb40c8e0ecee1b7677ab1af,0.25,0,333.30131872566625
0x51d9588bcc6e661bfc12a83241027f0fbe581f0a,0.25,58033.3572,333.30131872566625
0x4e8491e4e5b1d04b2d824b36fea8d0f567f9127c,0.25,58033.3572,333.30131872566625
0x4c9714dd3259962af10e82f2048319c947514e70,0.25,58033.3572,333.30131872566625
0x494c85728d5c230c9a3d0ed433a59700e196eff5,0.25,0,333.30131872566625
0x40bd4a88e735830318063f9c3c5da2b4732e5c3b,0.25,58033.3572,333.30131872566625
0x3fdb32c21c22fe5effc394d71dbe8589ce85b643,0.25,0,333.30131872566625
0x3c12ba2b6d6a1f1bc754315d30ebd65f954a7530,0.25,0,333.30131872566625
0x3b99bf61c494e71c9dc05fc741f76d8c6461d169,0.25,116066.7144,333.30131872566625
0x3991e31e71aec1f1e201ec4bca9be9759cc1144a,0.25,75112.508,333.30131872566625
0x2ec807377901c90b896562a9789c30f96b33f99a,0.25,58033.3572,333.30131872566625
0x2b098e41877f8ee1d374667095a79fc3c54e22d4,0.25,21481.484994645052,333.30131872566625
0x28519a9b53d1989649d42e5f5f4fb94a6c14c7d7,0.25,0,333.30131872566625
0x26aee30d4c586bde40f94b898ef88e9752d20570,0.25,0,333.30131872566625
0x262985fb5c8a48494cb382e481e9acc717515999,0.25,64481.508,333.30131872566625
0x24d2454b71740a63142a3a93592b2d5b7d1d0b62,0.25,58033.3572,333.30131872566625
0x24b8ced0a0f84a90c40c6b659b4d06219e0c5cbd,0.25,0,333.30131872566625
0x1f70ebbd87dbe62f323864c982f89c9e81539574,0.25,0,333.30131872566625
0x1d7e454ab11603667c211b065246062c95da81d8,0.25,0,333.30131872566625
0x189d01098decca64839ca9dd8d6977c1be2b0697,0.25,0,333.30131872566625
0x120d9c40faa4a02901474a4281a1133318d2d410,0.25,0,333.30131872566625
0x1197ef87bab5d516831f682b15e1fc46b21ee1ff,0.25,71646.12000000001,333.30131872566625
0x0e08680c2db72ab482414ddc27089161b855da3e,0.25,0,333.30131872566625
0x077575c1aff2fe35eed11a18c0ba893deef6b16e,0.25,0,333.30131872566625
0x05941c397545b80cc196fe139b989ab1be63197c,0.25,0,333.30131872566625
0x003dd5856472ac6484ff204b2985acc15c25deca,0.25,0,333.30131872566625
0x95a3b728b4ce482bc894cfa34d798ba570180c00,0.24568842,74000.43927894944,327.5530975265014
0xcb6fa6fd9c443c877d612b220004f3c2254c22ca,0.2431,0,324.10220232883785
0xfe66d5935eb38afcef9c5e3982151679c27b6d41,0.24,0,319.9692659766396
0xf30fd2cfa81d5fa66f5c6d231e24d363b7463574,0.24,0,319.9692659766396
0xee48c7b0495f027922ffe70f26e20f8de19abb85,0.24,0,319.9692659766396
0xdacbd0cdc9a0ae65ad202770461d47cfdf92a30d,0.24,0,319.9692659766396
0x94bbf1541e29120c66079e3e4c67027cd4759495,0.24,66343.022912,319.9692659766396
0x946a8be7636838205c08ecb921244533a849633a,0.24,0,319.9692659766396
0x7101c6a3af251ad7cc9397ab5f379a16441aa72e,0.24,45126.73855872,319.9692659766396
0x201bb4f276c765df7225e5a4153e17edd23a67ec,0.24,0,319.9692659766396
0xf29397f8923ecec66269f6e2d4a534d39eb5c6d8,0.23998944,55709.57158299187,319.95518732893663
0x7268ae58ab54955f1bd683bf96113a0ed33f30c9,0.23809523809523808,27894.275208000003,317.42982735777736
0x9890f25cbb86ea0baa88c1afa5aa3951327a385b,0.235,0,313.30323960212627
0x3943bec33182f954d4815539a754f85b4f2b8cd7,0.235,54551.355768,313.30323960212627
0x48c6328b5d8a921bea50a8c8f2a7b139a748ec30,0.2326319914285714,19868.328802170592,310.146198083683
0xbf0b96f2a6b6abe403672db11ce90cf4cd134152,0.232,0,309.3036237774183
0xe471fc1afb93ffb958bb9dd8539e470141f968ec,0.23161319,90693.02243425237,308.78792664503317
0x67a1adbb1e884d1cfc8bd034c5d0e7a36677f442,0.23072756,53559.57962145773,307.60720005742115
0xd805fbaaac25f6ba6264ad1626b20d5a1e9f9a9c,0.23,0,306.63721322761296
0xc43de2c91c5b1a805c939d879a4183a11610b5df,0.23,30177.345744,306.63721322761296
0xa268fbe8e0e385bc97b2fb91a4fc8e346f1c92d6,0.23,43246.45778544,306.63721322761296
0x96a875b8cf6b591986a92083af1ce3cd4580bce0,0.23,0.688624,306.63721322761296
0x5454c922ef5be8db8ad57627b1b79c6495bd8cb4,0.23,0,306.63721322761296
0x17b728b8b47952306671848d3beb799f1fb44a91,0.23,53390.688624,306.63721322761296
0x043a9144f8eb32ce0e023a4cb4e1086695a5bff7,0.23,0,306.63721322761296
0x02a9b3e6b3a6c08eb216e268421ca14c818a78c7,0.23,0,306.63721322761296
0xd91ce0809530744d493cbc4e3b0e0246002638dd,0.22952380952380955,11575.298274104573,306.00235357289745
0x7acfe373a3334641b243a33df29300c02cd601c4,0.228,0,303.9708026778076
0x2cb07184e9186ffa56168bb980d0f9b389effa2e,0.223,0,297.3047763032943
0x5a1596a6fc3453c0bc57ced0e4b12dae9e0d231b,0.2221,0,296.10489155588186
0x73025632d0dfd4e140f521c2149555726ab5d515,0.222,57259.579104000004,295.9715710283916
0xfbfe7dccf2ebc2b1f109d03499f81d0a46733152,0.22,0,293.3051604785863
0xed55803574ab9d82413a122f7e1739794bc150cc,0.22,0,293.3051604785863
0xe97e1db6263c7de44f536bc083f8341551c058a4,0.22,0,293.3051604785863
0xdf8d5824f121a1731ad92dc401bf34abffb456a0,0.22,0,293.3051604785863
0xb1403d9687a477c3e22db47375a33cb86f32cabb,0.22,0,293.3051604785863
0xabda3f9cac24577d58fbaa1eef96502ba2244863,0.22,51069.354336000004,293.3051604785863
0x961679546eafa9e0ee7d653db59392c926efdbfd,0.22,0,293.3051604785863
0x8b9e2d9d2e51c2b19f1edcc5dab9bf26786e6fc8,0.22,0,293.3051604785863
0x89a2a295174d899c6d68dfc03535993ee15ff72e,0.22,0,293.3051604785863
0x7f7aafaaa7d83179a4c4fb3743d889e4ff6ea64d,0.22,0,293.3051604785863
0x70d4f8a697202c5e8078c06d57dfdad9424baf4b,0.22,0,293.3051604785863
0x63db2c8b2964318b2df7137509f1ab29bdab9272,0.22,0,293.3051604785863
0x6392bc738b0ddea8dd8e16f1c8174f51f69bee06,0.22,0,293.3051604785863
0x5f23f3f76fdb9cb3cd7beffa8a3e8387e9f217b0,0.22,291027,293.3051604785863
0x529408a6962bae6ca5328874d633738116b89b05,0.22,61700.354336,293.3051604785863
0x5092678d89ed88a75f8ba906e1763d357d177531,0.22,0,293.3051604785863
0x395885ea48749a369cdefd6c398d20812da57cfa,0.22,0,293.3051604785863
0x38c1a5181152b0f6dbab3db89eefabf6a78d4f8c,0.22,0,293.3051604785863
0x378462f201844384c7a7e5b48d60217698f06e59,0.22,0,293.3051604785863
0x1dd71bacf1ac11cd18c94cf9f60cda02ef645501,0.22,0.000036,293.3051604785863
0x16c2aad7f980686fcf88ada894942c30d1cde64f,0.22,0,293.3051604785863
0x061751119a686def10ee8f60671c670c290f927a,0.22,1.354336,293.3051604785863
0x7956990043001226272f2c024f1eb76c6adf725b,0.216,0,287.9723393789756
0x12e874169a42b20e15d4be9d799e6c01e79b48d6,0.216,10000,287.9723393789756
0x6da9d6f1e679d61fc81fa27ffd57b1c05c288c8f,0.2155,24.7539064,287.3057367415243
0x2c59956ab2652092881f0b1bd37be926c6c5738d,0.2154,10631,287.17241621403406
0x8d292bd248f8f756ff5aaabacda9d465bceae6c3,0.215392,10631,287.16175057183483
0x46c0a29d668f730425a9da8a5a161c860fbeda16,0.213,75.4203344,283.97272355426765
0xd0fe7b79ba15cdef257c1f02aa8152a75503b1a7,0.212,44291.05821504,282.63951827936495
0xab1dc4b2eeeecc9d98ca8cc5e96847a0b79cd24c,0.21,0,279.9731077295596
0x2e1dfd3354b62d84b5f519f0bc36a53f75d6a35e,0.21,0,279.9731077295596
0x3f21be2e2e329977cc0d1af130d2c64d187c78ca,0.207,48051.6197616,275.97349190485164
0xd33d14b53909a30fafa13796fd366d4708555ff0,0.205,47587.352904,273.3070813550463
0xd60ea02dfdaeefe61bf2978ea06558c3271a3dab,0.2034385714285714,9574.14053575839,271.225376547234
0xa3004c36f399a121f8c42cde43ed36721ebf8e03,0.20004875,46438.002264654,266.7060487376845
0xffe55421132aad81418b25c3b78d688d782b5d96,0.2,0,266.641054980533
0xff3469a1ab31128ae01eead33b3935151bf738b8,0.2,57057.68576,266.641054980533
0xfe8a8d74b63681ad684e1b82bacc818019aa241b,0.2,46426.68576,266.641054980533
0xfd87dc81a77205fdf7cd2dce11d36e4636a3180c,0.2,57057.68576,266.641054980533
0xfcc026f8b3047d46f92a202343d4ef441bddb0fc,0.2,0,266.641054980533
0xfc484adcba6580c4998eaa3006347f6a4de9bb64,0.2,46426.68576,266.641054980533
0xfc30bd04258d03528f4829cb7aecb1dbb00088b2,0.2,0,266.641054980533
0xfb5caae76af8d3ce730f3d62c6442744853d43ef,0.2,0,266.641054980533
0xfb573773ba7a03eb6fc0707751be089828294619,0.2,0,266.641054980533
0xfa24126c9be03be2c89f18ac0530d452bbf09104,0.2,0,266.641054980533
0xf8fb3ea6d4af20ccf7f461861c5d9fc21e090193,0.2,46426.68576,266.641054980533
0xf8a9ec4d9223b420aab0b7de3f2ddeff16ff9b6d,0.2,0,266.641054980533
0xf6e546668c397dcb64767efe331904ba147d5025,0.2,0,266.641054980533
0xf67336e671f1588d71c8f1e50a79c2715717e07a,0.2,0,266.641054980533
0xf62de055153b8d6ce29e9b62cb13a8bff5655e4f,0.2,0,266.641054980533
0xf4844a06d4f995c4c03195afcb5aa59dcbb5b4fc,0.2,0,266.641054980533
0xf1fdf16f8e99818beb73a24d77b59e1b7801d6df,0.2,0,266.641054980533
0xf1bb6ffb48d63f1dd8a80d7c2101ecb510d63e18,0.2,46426.68576,266.641054980533
0xf104db1c8f38566f262458fdc4c9cada2bdd0d26,0.2,57057.68576,266.641054980533
0xeed8403b6513c80bfcedeb8b616796e4b91d1a0b,0.2,46426.68576,266.641054980533
