timestamp,amount,caller,amountFiat,date
1662479631000,0.021409240089810978,0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,33.49601828149708,9/6/2022, 11:53:51 AM
1662432902000,0.002621951219512196,0x82639e8b08299311426cc1fcf36e37054f22de5b,4.1021972575183305,9/5/2022, 10:55:02 PM
1662380578000,0.11170731707317073,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,180.73522892983627,9/5/2022, 8:22:58 AM
1662358065000,0.024390243902439025,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,39.461840377693505,9/5/2022, 2:07:45 AM
1662357638000,0.024390243902439025,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,39.461840377693505,9/5/2022, 2:00:38 AM
1662357538000,0.054146341463414634,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,87.60528563847959,9/5/2022, 1:58:58 AM
1662355247000,0.07865853658536585,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,127.26443521806156,9/5/2022, 1:20:47 AM
1662354602000,0.1521951219512195,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,246.24188395680747,9/5/2022, 1:10:02 AM
1662354122000,0.04878048780487805,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,78.92368075538701,9/5/2022, 1:02:02 AM
1662348201000,0.0001,0x45f9ef1d2010ba23f6b851c9510f3bab8b9bd55a,0.1617935455485434,9/4/2022, 11:23:21 PM
1662344469000,0.09938326306079816,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,160.79570498790116,9/4/2022, 10:21:09 PM
1662344352000,0.018634944238708963,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,30.150136994801244,9/4/2022, 10:19:12 PM
1662277891000,0.018245853658536582,0xc70bc0caa0f75d9bd7a7334c1ec8311b5ed8a653,28.80927788655845,9/4/2022, 3:51:31 AM
1662243394000,0.010121951219512195,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,15.746457122957127,9/3/2022, 6:16:34 PM
1662187513000,0.04683035262068759,0xca6ed3fdc8162304d7f1fcfc9ca3a81632d5e5b0,72.85276559850463,9/3/2022, 2:45:13 AM
1662157538000,0.06182698276552453,0xc109636a2b47f8b290cc134dd446fcd7d7e0cc94,97.38841840065278,9/2/2022, 6:25:38 PM
1662135403000,0.04878048780487805,0xc109636a2b47f8b290cc134dd446fcd7d7e0cc94,76.83788442573696,9/2/2022, 12:16:43 PM
1662046160000,0.027390243902439024,0x14a2b07eec1f8d1ef0f9deeef9a352c432269cdb,43.522559372453564,9/1/2022, 11:29:20 AM
1661934868000,0.02495121951219512,0x926edf61468d341e20423de07734f68a96b98234,38.738339376862946,8/31/2022, 4:34:28 AM
1661925073000,0.04902439024390244,0x069e85d4f1010dd961897dc8c095fbb5ff297434,76.11345273459875,8/31/2022, 1:51:13 AM
1661826953000,0.047738798255743065,0xca6ed3fdc8162304d7f1fcfc9ca3a81632d5e5b0,72.82076840808871,8/29/2022, 10:35:53 PM
1661818403000,0.6720731707317072,0xdcfc09ebaf6c428b6045599e404a0bc9ac572c8e,1025.1804927505866,8/29/2022, 8:13:23 PM
